epoch,train_mel_loss,train_dur_loss,train_pitch_loss,train_periodicity_loss,val_mel_loss,val_dur_loss,val_pitch_loss,val_periodicity_loss,val_total_loss,elapsed,elapsed_total,lr
1,3.116128568185985,1.1935450637837108,0.3719309188124443,0.1845299426394689,1.4894986246030295,0.16255126541062626,0.31438600854150295,0.04448001764580909,2.0109159162009678,3.9268211245536806,4.082665475209554,0.0002
2,1.1120605348880146,0.18817901850213656,0.2970832013333323,0.046647120390652906,0.9843148758359478,0.13020172173119612,0.2780546546779519,0.03928088867537931,1.431852140920475,0.9461666107177734,5.028835864861806,0.0004
3,0.9245191597546754,0.1446985947026033,0.2696736968667229,0.04127790707586954,0.8969289092421759,0.1165059123488615,0.2654279831784073,0.03795799456272,1.3168207993321646,0.8346016844113667,5.86344329516093,0.0006
4,0.8643756236230061,0.12733453571984338,0.26220657171851824,0.037961509854620774,0.9217881324594605,0.10728194578815882,0.2605080035325449,0.03492823061218324,1.3245063123923473,0.6475618561108907,6.511035621166229,0.0008
5,0.8230118900267,0.11497642701982688,0.2556570036039774,0.03373314802582659,0.8179564502661038,0.0999161217832866,0.2601745521402742,0.03141727617788415,1.2094644003675488,0.5937893072764079,7.10483078956604,0.001
6,0.7857651470998325,0.10538556961408713,0.24943822303547883,0.03196275201318707,0.8204474793074465,0.09224909503848489,0.25440694235142836,0.03019114539388782,1.1972946620912477,0.5342894713083903,7.639129304885865,0.000994871794871795
7,0.7559818788655362,0.09868007463055058,0.24244928076682487,0.030989695230953226,0.746487299973244,0.08916530881986666,0.2517641566730794,0.03129483449508044,1.1187115999612707,0.478983990351359,8.118134061495462,0.0009897435897435899
8,0.7358256934695226,0.09445126119225554,0.2372384510170574,0.03049835027153249,0.793716100913949,0.08669566433416963,0.24334764345073956,0.029549086346857913,1.153308495045716,0.4830851515134176,8.601244827111563,0.0009846153846153848
9,0.7188032796905206,0.09048641313892775,0.22985748955635601,0.029940146370245915,0.721519950673377,0.08475125104154756,0.24343492605438385,0.0292627599601373,1.0789688877294459,0.5134901642799378,9.114742823441823,0.0009794871794871795
10,0.7059098389254175,0.08704982128510722,0.22345250152785331,0.029565288401514456,0.749362388320401,0.08376297629433002,0.24624759364228327,0.028572159038872995,1.1079451172958874,0.4161542495091756,9.53090406258901,0.0009743589743589744
11,0.6949266440674536,0.08413207337788414,0.21571556579176057,0.02954281696426364,0.7467654899053097,0.08325995831975602,0.2538663605993196,0.028509943870230398,1.1124017526946157,0.48164360523223876,10.012558797995249,0.0009692307692307692
12,0.6851441582818422,0.0809372018798837,0.20654811656946573,0.029186398174577768,0.6855345895420654,0.08252287887814029,0.25025452108591806,0.028459599227379378,1.046771588733503,0.47889697154363,10.491463855902355,0.0009641025641025641
13,0.676432734473314,0.07823596384012906,0.19478296271633075,0.02892814854856997,0.716336484214118,0.08315171852258038,0.25680820063684656,0.02916846901141349,1.0854648723849585,0.4015625476837158,10.893054127693176,0.000958974358974359
14,0.6677904406010257,0.07544071288528285,0.18420742074027835,0.02874458248310522,0.6738379568966191,0.08628693032820442,0.2594089109249866,0.028343297610892836,1.0478770957607029,0.4239187757174174,11.316981399059296,0.000953846153846154
15,0.6615190270797359,0.07334788510291342,0.17382321431499687,0.028512025335267095,0.6932969929883167,0.08287940955271372,0.27134135896735034,0.02821185853279612,1.075729620041177,0.4139404098192851,11.730929923057555,0.0009487179487179487
16,0.6543556663064546,0.07113059121822461,0.16509768677307904,0.028401308959833848,0.6939325858993661,0.0831119528692963,0.2735116976873083,0.028115236943813286,1.078671473399784,0.3980407396952311,12.128979925314585,0.0009435897435897436
17,0.6481844416955737,0.06930657221427719,0.15620144546100287,0.028176115569340486,0.6755634207373864,0.08635211087134124,0.2655255127246935,0.027697046294119416,1.0551380906275405,0.4452318549156189,12.574220283826191,0.0009384615384615385
18,0.6431911001349402,0.0677855326398585,0.1483588710013007,0.028085907085344808,0.7079216651575776,0.0857510324090685,0.26611210908605526,0.027641004574210034,1.0874258112269113,0.37381476163864136,12.948044049739838,0.0009333333333333333
19,0.6381157245143524,0.06660451385186078,0.1410612237280347,0.027879091771057025,0.6725961394696277,0.08400270381261249,0.2579628129610361,0.027596932474664708,1.042158588717941,0.40026352802912396,13.34831722577413,0.0009282051282051282
20,0.6335604913917826,0.06536956647026786,0.13633018323203674,0.027799003714026643,0.6661890794586762,0.08382544572577934,0.2673570608473207,0.02774561306317207,1.0451171990949484,0.40597808361053467,13.754329733053844,0.0009230769230769232
21,0.6293127948374305,0.06418856136337829,0.12966707406623026,0.02764062324096255,0.6895427197775952,0.0842342561080249,0.2743792786801367,0.027634585470553343,1.07579084003631,0.40412702163060504,14.15846906900406,0.000917948717948718
22,0.6263335541643795,0.06352067802087494,0.1257382967813008,0.02755454120429873,0.6868483286620006,0.08356489961412421,0.2734776607646621,0.0276346148180686,1.0715255038588556,0.4045487920443217,14.563029396533967,0.0009128205128205128
23,0.6231553474355931,0.06237857521158287,0.12188137997394875,0.027438972645013986,0.7010389872757952,0.08486078598137616,0.279384058135404,0.027438550358328557,1.0927223817509037,0.43186767101287843,14.994907629489898,0.0009076923076923077
24,0.6205191601594882,0.06153280294458561,0.11984923471975796,0.02743065023419821,0.6590436080689188,0.08390815933560615,0.29396624425280216,0.02760258507742242,1.0645205967347495,0.37599226236343386,15.370911383628846,0.0009025641025641026
25,0.6164628472462121,0.06069690177578906,0.11541960142774227,0.027281049939017133,0.6678603887785742,0.08284235982538227,0.27121421905433035,0.027381556811089454,1.0492985244693764,0.40255920092264813,15.773481102784475,0.0008974358974358974
26,0.6141135556155498,0.05982931006816894,0.11241802754005366,0.02711856047822791,0.6567639278509164,0.08395697007629768,0.2742497621941849,0.02734834162812334,1.0423190017495223,0.4024590253829956,16.175950706005096,0.0008923076923076924
27,0.6113020679073073,0.05916391837115136,0.11006454883115367,0.027009168894787258,0.6487254952036063,0.08469988117019411,0.2822589152611801,0.027585482565749452,1.04326977420073,0.4825658957163493,16.658526921272276,0.0008871794871794872
28,0.60864672530309,0.05854630769808153,0.10687602938909956,0.026946003121622222,0.6783213535929437,0.0843681711041613,0.2936825355273601,0.02741117934658298,1.083783239571048,0.4089223305384318,17.06746045748393,0.0008820512820512821
29,0.606456779352833,0.05754040886584025,0.10455265296835765,0.02687372324867771,0.6595758871582112,0.0842115614260022,0.28121567395383,0.02715678791770691,1.0521599104557502,0.43702697356541953,17.504498275121055,0.0008769230769230769
30,0.6040989981575045,0.05704380329967035,0.1023886247329023,0.026787047028033327,0.6649316800292048,0.08364858898808586,0.27536242305207537,0.02733773198142437,1.0512804240507905,0.4561310331026713,17.960640517870583,0.0008717948717948718
31,0.6028363219393555,0.05638641729172178,0.10100644052860057,0.026761540948200036,0.6555729834551478,0.0837750420811343,0.278332478805585,0.02708568961925756,1.0447661939611246,0.47441051801045736,18.435062885284424,0.0008666666666666667
32,0.6002554795661628,0.055951231711372285,0.09909235699944183,0.026702426927039807,0.652263538432932,0.08482192253162263,0.2865662889987128,0.02713272644275921,1.0507844764060268,0.4345790425936381,18.869654472668966,0.0008615384615384617
33,0.5974857610185633,0.055444736234410236,0.09793613794481013,0.026596742174011128,0.6564215987203319,0.08344090659061734,0.2806421554539556,0.027237729082950937,1.0477423898478557,0.40566448370615643,19.27533038854599,0.0008564102564102564
34,0.5960738483684344,0.05471412584241122,0.09575809550892377,0.02655222423707783,0.6425550293503347,0.08487468952776414,0.3058439297192325,0.027644815066467043,1.0609184636637983,0.38242515722910564,19.657767128944396,0.0008512820512820513
35,0.5940717137553487,0.054209222480920936,0.09476634298700469,0.026482119210818226,0.6453768311678384,0.08378292191994295,0.28009279825599037,0.027257543988881743,1.0365100953326536,0.427193550268809,20.08497266372045,0.0008461538461538462
36,0.5935553988868737,0.05374453498563612,0.09338249975757225,0.02641868943426293,0.6591261586115293,0.08423019952738973,0.2859027666880695,0.027268880461497436,1.056528005288486,0.41281172434488933,20.4978302081426,0.000841025641025641
37,0.5909612826156653,0.0530875399363517,0.09142275078995722,0.02634634896475771,0.6694891871866672,0.08623172993315145,0.2946267018780072,0.02706791557952403,1.0774155345773497,0.361369244257609,20.859212863445283,0.0008358974358974359
38,0.5901229343578764,0.05265090937793021,0.09020335380006818,0.026279499510690547,0.6500999869442096,0.08395851136142168,0.28066147236957045,0.026864726857250547,1.0415846975324523,0.4601309974988302,21.319355809688567,0.0008307692307692308
39,0.5881875059182566,0.05217007686990579,0.08931468644285198,0.026236951818473134,0.6378056506961185,0.0829351494614751,0.2923215676752447,0.027224718484519364,1.0402870863173577,0.384484056631724,21.703858331839243,0.0008256410256410257
40,0.5864675330594104,0.0516984148663357,0.08802449873696543,0.02619349990857585,0.6476117629197703,0.0837416482486477,0.28731258070601,0.027004379103651336,1.0456703709780795,0.4063612421353658,22.110825471083324,0.0008205128205128205
41,0.5850429516177106,0.0512235178184638,0.0870358348846595,0.026120432418434487,0.6325608044122529,0.08333493003612445,0.2807950511272964,0.02703746619470984,1.0237282517703836,0.4171088695526123,22.527947453657784,0.0008153846153846154
42,0.5833400302144214,0.05084583916362997,0.08585699933103337,0.026114977828057127,0.6421371070446747,0.08344724658203344,0.2856305613743699,0.02686541558470738,1.0380803305857855,0.40932395855585735,22.937321813901267,0.0008102564102564103
43,0.5823431288864592,0.05055663422827759,0.08482724732051233,0.025983851645193446,0.634443001593166,0.0838107166226055,0.27939749323187507,0.027138830989992112,1.0247900424376386,0.40553305943806967,23.342868467171986,0.0008051282051282051
44,0.5815887937313895,0.04992433490426137,0.08429076101691786,0.025963310648250217,0.649867816057012,0.08417621828305344,0.2943471089705831,0.027245865167496903,1.0556370084781455,0.38163339694341025,23.72451594273249,0.0008
45,0.5794576066173773,0.04950183438795781,0.08278479115394896,0.02588605323527551,0.6550363667101454,0.08311151302596473,0.28429871813504803,0.026813088661080377,1.0492596865322388,0.36136982440948484,24.08589963912964,0.0007948717948717948
46,0.5789348132188699,0.049233140968967214,0.08223214816987896,0.02583829102409715,0.6427102384332213,0.08396554672802319,0.2780764376133236,0.02706979512655876,1.0318220179011268,0.3838326930999756,24.469753086566925,0.0007897435897435898
47,0.5777141543745345,0.04885516908499189,0.08154451696740826,0.025821199247531155,0.6343843739680494,0.08329442779458475,0.2832509881105412,0.026716613843837767,1.027646403717013,0.3623812715212504,24.832150610287986,0.0007846153846153846
48,0.5765139974039424,0.048449677355132635,0.08026743862677227,0.025759772369016137,0.6384207968225359,0.08399749689592767,0.27586680757758,0.026911439502915673,1.0251965407989592,0.3809979160626729,25.213162354628246,0.0007794871794871795
49,0.5754218714062049,0.048273744828749195,0.08024937478771886,0.02577098887856846,0.6780229120888599,0.08451230890613318,0.27942047275839116,0.027555495252876188,1.0695111890062605,0.4073353131612142,25.620512386163075,0.0007743589743589744
50,0.5743619756392471,0.04774682488628077,0.07904638265730875,0.025656684357582175,0.6453865602766233,0.08332470389076622,0.28405727911277906,0.026876958590292686,1.0396455018704611,0.4149386644363403,26.035466134548187,0.0007692307692307693
51,0.5728663319592445,0.04741144202221792,0.07853395537252332,0.025670124707063563,0.6433949055314565,0.08328610094941022,0.2794455927339364,0.02709724102062513,1.0332238402354283,0.38485451936721804,26.42033506234487,0.000764102564102564
52,0.5717316256207701,0.04706112584173024,0.07715294223477713,0.025587789125664364,0.6343793334239396,0.0850694838272145,0.282621012100246,0.026950652950596708,1.0290204823019968,0.4143437663714091,26.8346959233284,0.000758974358974359
53,0.5708970191759584,0.046994463928998385,0.07705120509557103,0.025600785186852906,0.6408796801246393,0.08319343986643786,0.2811341857495634,0.02697166558575735,1.0321789713263978,0.36190587282180786,27.19661707083384,0.0007538461538461539
54,0.5707662688395441,0.046585926278718076,0.07663018574607718,0.02552754921514587,0.6288195002338656,0.08317690364301865,0.27323709852512346,0.02681155734399051,1.0120450597459982,0.41428523063659667,27.610916888713838,0.0007487179487179487
55,0.5690125948072813,0.04621272179256017,0.07590305554006348,0.02552077585136018,0.6422065932604025,0.08427553790748507,0.27998931591502574,0.02673748887884603,1.0332089359617593,0.3834142525990804,27.99439004659653,0.0007435897435897436
56,0.568324255524181,0.04591096981148375,0.07498490308492656,0.0254479853888888,0.6389862270723284,0.08497864229445883,0.28526360303288795,0.02686461777186799,1.036093090171543,0.43811006943384806,28.43251520395279,0.0007384615384615385
57,0.5674170096840571,0.04556289877843251,0.0739681109005883,0.02536369973297668,0.6499186979253009,0.08322685934748411,0.2930250723238068,0.026798739003705805,1.0529693686002977,0.36281437476476036,28.795345012346903,0.0007333333333333333
58,0.5663818972060864,0.04526489170068335,0.07426064145352057,0.025400288704844298,0.6311471021990763,0.08350443864226295,0.2896075050225912,0.026862391290981943,1.0311214371549124,0.38544721603393556,29.180808937549592,0.0007282051282051282
59,0.565557833186897,0.04511661280391095,0.073550186436287,0.02530750057458866,0.634961562731542,0.08436453553115224,0.28096424379693125,0.02687646570107638,1.0271668077607017,0.38337039947509766,29.564195036888123,0.0007230769230769231
60,0.5650109615391529,0.045013043472833955,0.07306902413988302,0.025304049484981977,0.6456483854881261,0.0837713317887948,0.2820357459621845,0.02680874540106481,1.0382642086401703,0.3626003384590149,29.926810868581136,0.000717948717948718
61,0.5639258531213456,0.044571805459569014,0.07220558732252608,0.025267151428266094,0.6387887444257463,0.08378324490560117,0.28248440157970856,0.026990885642400944,1.0320472765534572,0.38576932350794474,30.312596062819164,0.0007128205128205128
62,0.5631905940208369,0.04435507516859197,0.07187290701794855,0.0252131229535057,0.6406499116212118,0.08381537512588191,0.281795567041779,0.026938954410938576,1.0331998081998113,0.4068281809488932,30.719440388679505,0.0007076923076923077
63,0.5617553971097794,0.04426157090991231,0.07145027950828893,0.02518421564768319,0.6400688121142987,0.08368858482359838,0.27953391164871494,0.02679114106488811,1.0300824496515,0.4088427543640137,31.128301791350047,0.0007025641025641025
64,0.561283825432843,0.0437360422005424,0.07093651433142274,0.02516272244721386,0.6260305786570111,0.08387977265484879,0.28230433232646707,0.026839288760134635,1.0190539723984615,0.3844082037607829,31.512726465861004,0.0006974358974358975
65,0.5610690338057867,0.04367427169540624,0.07039702995391542,0.02515757560080092,0.6366518511087056,0.08425872563962769,0.2831191904657799,0.027093521797268684,1.031123289011382,0.3857084035873413,31.89845172961553,0.0006923076923076923
66,0.5597538735482279,0.043317749151563,0.06920620733114861,0.025073179749506267,0.6266513334279029,0.0837161480429567,0.2910377697084621,0.026769010592814297,1.028174261772136,0.3876935283342997,32.28616236845652,0.0006871794871794872
67,0.5595821916538836,0.04315800231875122,0.0691091725479068,0.025057458787589904,0.6402535660830808,0.08386945387688037,0.2845359634683476,0.02674470757684796,1.0354036910051567,0.4077669620513916,32.69394610325495,0.0006820512820512821
68,0.5585057840564138,0.0430328935332076,0.06890441687711618,0.02502247173681868,0.6335593314402241,0.08365321769473386,0.28889732845739685,0.0269338283068609,1.033043705899216,0.43413263161977134,33.1280962228775,0.000676923076923077
69,0.5578781774816899,0.042760177094674764,0.06881244895136082,0.025005264182629234,0.6441727576931788,0.08416916547862,0.2871524785646374,0.02686431311799749,1.0423587148544338,0.3639989495277405,33.492112596829735,0.0006717948717948717
70,0.5573446036432925,0.04258991083413365,0.06823636277737061,0.024952833561469278,0.6306973021131551,0.08378664518602941,0.28379941442152173,0.02694431348445081,1.0252276752051572,0.41527998447418213,33.907410689195,0.0006666666666666666
71,0.5560116432019926,0.042342729179601996,0.06746657377992829,0.024962855556349285,0.6282324994343768,0.08428715088859878,0.28657715148401025,0.026933129095352466,1.0260299309023384,0.3873644669850667,34.29479366143544,0.0006615384615384616
72,0.5558816272264635,0.04231602733550298,0.06786522047482613,0.02492223212338313,0.6368526696566639,0.08377102380963651,0.28036689166126244,0.026923031024108146,1.027913616151671,0.3853760282198588,34.68018755912781,0.0006564102564102564
73,0.5548697187621056,0.04220168983197729,0.0676893535547661,0.02491916678924182,0.6286112688222731,0.08416664888772703,0.28263584780337747,0.02669950904745294,1.0221132745608306,0.3870192488034566,35.0672249674797,0.0006512820512820513
74,0.5545294110169323,0.041905344178179586,0.06697330316360511,0.02486906980513228,0.6320014259129204,0.08522642554731646,0.27957811656688797,0.0269164341890862,1.023722402216211,0.3908259034156799,35.45807739098867,0.0006461538461538462
75,0.5541691609140543,0.04158413613979758,0.06641909359797965,0.02487872415297413,0.6429353434938395,0.08383576847814994,0.282798714773501,0.026805107227327672,1.036374933972818,0.38820662498474123,35.84630276362101,0.0006410256410256411
76,0.5533182693379672,0.041395818742207977,0.06591002989264606,0.024785537913504296,0.6240401994557977,0.0839992033493487,0.2783444950746406,0.026874119645062183,1.0132580175248491,0.3863648295402527,36.23268616596858,0.0006358974358974358
77,0.5530705892608058,0.04139271712928421,0.06558695029468412,0.024767488340494043,0.6252392059662527,0.0838058239911684,0.29266350390941165,0.02702100779882564,1.0287295416656583,0.4146605213483175,36.64736643632253,0.0006307692307692308
78,0.5522664934752652,0.04123688003597645,0.06553741031407946,0.024762328678897404,0.6333610246005658,0.08418458149002216,0.2807258920196727,0.026712745631645326,1.0249842437419059,0.4120455225308736,37.05943191846212,0.0006256410256410257
79,0.551695117211745,0.04089508822725736,0.06486521963803488,0.024729282787674545,0.6298631139734477,0.08383815397355772,0.29472475107453183,0.026892471783088054,1.0353184908046253,0.410602331161499,37.47005697488785,0.0006205128205128206
80,0.550935475403957,0.04091385006299558,0.06431314600267679,0.024699018204701634,0.6228633937965061,0.08471545938332663,0.28857474770990543,0.02680275279759541,1.0229563536873336,0.3886966586112976,37.858782203992206,0.0006153846153846154
81,0.5504324444273977,0.040716376049198325,0.06409943831835935,0.024685438258623772,0.6360186527009497,0.08461940035730725,0.28789032833422235,0.027018666373445507,1.035547047765925,0.3655856966972351,38.2243869860967,0.0006102564102564103
82,0.5497099641538616,0.040358803627116184,0.06386382095754187,0.024649359518773315,0.6333242755242326,0.08407509579178392,0.2905128483536319,0.02713851228122908,1.0350507319508775,0.4125600775082906,38.63696672916412,0.0006051282051282051
83,0.5493075372360264,0.04025799857889033,0.0635786596534387,0.024642846552138855,0.6264823837548118,0.08423377346015405,0.2808891421039459,0.026703714048237258,1.018309013367149,0.3865613063176473,39.023550915718076,0.0006
84,0.5484506216957585,0.040065561681651304,0.06297539600365208,0.024580884120523436,0.6332880958692692,0.08413198964088803,0.2836436345051571,0.027202461429444214,1.0282661814447585,0.4114150325457255,39.43498515685399,0.0005948717948717949
85,0.5481380097353779,0.03991187875302961,0.06275849623100753,0.02458721156204209,0.6275609184140507,0.08411820401410178,0.2886220104921215,0.02696983348599567,1.0272709664062696,0.4087204416592916,39.84372482299805,0.0005897435897435898
86,0.547934940406378,0.03997067417591751,0.06303588182283608,0.024561696124138627,0.6267528744613027,0.08402042222993265,0.28819156966229453,0.026824315074641922,1.0257891814281719,0.41528483629226687,40.259031009674075,0.0005846153846153847
87,0.5469777010010366,0.03960471365038845,0.06257567691060696,0.02454391460831213,0.6401904405962661,0.08405953932398369,0.2899296225301628,0.026814433599775603,1.0409940360501881,0.38684101899464923,40.64589519500733,0.0005794871794871795
88,0.5466828677275466,0.03946840814556355,0.06221010450181572,0.024478775649918315,0.6342215353767517,0.08387633259054081,0.2748101567966955,0.02675720866247129,1.0196652334264593,0.386637810866038,41.032560312747954,0.0005743589743589743
89,0.5463801020308098,0.03930236610867887,0.06191880249638002,0.02450688767548623,0.6281024131740283,0.08449914505691714,0.2787938798412276,0.026810681680128418,1.0182061197523014,0.38691598971684776,41.419497056802115,0.0005692307692307692
90,0.5456467963305974,0.0392784644692376,0.06167069866540063,0.024471083358236265,0.6261351956043892,0.08388600844062828,0.2865309401532371,0.026845517812064006,1.0233976620103187,0.38790616591771443,41.807424275080365,0.0005641025641025641
91,0.544862800322347,0.03892816522588352,0.061012901546202404,0.024407864037626757,0.620581768535684,0.08389181899953808,0.2784903845943747,0.026773132059977944,1.0097371041895749,0.4160706082979838,42.2235177954038,0.000558974358974359
92,0.5445220017941118,0.03892471095339052,0.06117093446840242,0.02438634561555051,0.6269535400460229,0.0839296828700606,0.28674111378343226,0.026874605729253546,1.0244989424287694,0.39775577386220295,42.62135626077652,0.0005538461538461539
93,0.5442900470645445,0.03881467942419293,0.060623856693622975,0.024395461648089038,0.6216443871148998,0.08429815437122297,0.27936705938950723,0.026983465864844434,1.0122930667404744,0.39438339074452716,43.01576954523723,0.0005487179487179488
94,0.5437018812482879,0.03851210429134109,0.06017176096498528,0.02433907600487897,0.6334013076606578,0.0847694105178653,0.2838477832605058,0.02678707299450107,1.0288055744335298,0.38752131462097167,43.403316275278726,0.0005435897435897435
95,0.5435369341435172,0.03841912777108723,0.06014819062475353,0.024282306220246852,0.6305464135584687,0.08389643070394409,0.2824729176413981,0.026821638723315062,1.023737400627126,0.3904272357622782,43.793764519691464,0.0005384615384615384
96,0.5426156418968365,0.038267600105128155,0.05988348417252436,0.024288743104402367,0.6268250012288441,0.08419081453130042,0.2828714476430694,0.026918229255875104,1.020805492659089,0.38976399501164755,44.18355136712392,0.0005333333333333334
97,0.5421405588132986,0.038113954931595806,0.059458227431841336,0.024310969277715245,0.6259863267065142,0.08326174403061427,0.27980684189792804,0.026935558210963002,1.0159904708460195,0.36777488787968954,44.551359983285266,0.0005282051282051283
98,0.5418359419102995,0.038081484577971156,0.059358633352098164,0.02425274499268937,0.6274814609357041,0.08417103696368239,0.28276036673481336,0.026812774864091962,1.021225639498292,0.38930306434631345,44.940685260295865,0.0005230769230769231
99,0.5415222445041799,0.03784112058764282,0.05901134346191915,0.024224815059147524,0.6240578404263681,0.08435652615701054,0.27657106547215354,0.026983230493971305,1.0119686625495035,0.3909945209821065,45.331701227029164,0.000517948717948718
100,0.540848997621672,0.037680423742987156,0.059011155345258366,0.02423200361716083,0.629355870816468,0.08424044900385533,0.2837570708104113,0.02688293578441265,1.0242363264151473,0.38842494090398155,45.72014744679133,0.0005128205128205128
